ID;Active;Name;Categories;Price;Tax;"Wholesale price";OnSale;Discount;DiscountPercent;DiscountFrom;DiscountTo;Reference;SupplierReference;Supplier;Manufacturer;Ean13;Upc;Ecotax;Width;Height;Depth;Weight;Quantity;MinimalQuantity;Visibility;AdditionalShippingCost;Unity;UnityPrice;ShortDescription;Description;Tags;Metatitle;MetaKeywords;MetaDescription;UrlRewritten;TextStock;TextBackorder;Avaiable;ProductAvaiableDate;ProductCreationDate;ShowPrice;ImageUrls;DeleteExistingImages;Feature;AvaiableOnline;Condition;Customizable;Uploadable;TextFields;OutStock;IdNameShop;AdvancedStockManagement;DependsOnStock;Warehouse
1;1;"Pack saludable Castey Yellow";5;61,01 €;31;83,60 €;;;;;;1;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la me...";"Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén grill Castey Yellow Line de 27cm.
- Una bandeja asador Castey Yellow de 45cm.
- Un delantal Castey.
Tanto la sartén como el asador tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Yellow de Castey es compatible con cocinas de gas y vitrocerámicas, no es apta para cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack saludable Castey Yellow";"Pack saludable Castey Yellow";"Pack saludable Castey Yellow";"Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la me...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-yellow_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-castey-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-yellow-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-pack-saludable.jpg;;"Gastos de Envío:Gastos de envío ¡GRATIS! para compras superiores a 89€, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
2;1;"Pack pareja Castey Classic Yellow";5;79,37 €;31;98,45 €;;;;;;2;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la po...";"El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de escoger el mango que más te guste(en el caso de las sartenes) ya que son desmontables e intercambiables.
La cacerola contiene unas asas extraíbles, ideales para cocinar con seguridad.
Es apta para todo tipo de cocinas, excepto en la cocina de inducción.
El cuerpo de estas sartenes Castey se han manufacturado con aluminio fundido cuyo espesor mejora la elaboración de los alimentos al distribuir de forma homogénea el calor.
La rapidez con la que se calienta y la capacidad para mantener el calor reducen el consumo energético.
También dispone de un fondo difusor de gran espesor para que los alimentos ni se queden poco hechos ni se pasen.
El antiadherente de la cara interior, como siempre en Castey, es de alta calidad para que la limpieza sea fácil y la comida no se pegue.
Por otro lado, Castey ha conseguido que este antiadherente esté libre de sustancias nocivas para el organismo humano como el PFOA y PTFE.
Todas estas características garantizan una larga duración y resistencia, haciendo de estas sartenes, las mejores del mercado.
Todos los mangos, escepto el de acero inoxidable son de caucho, por lo tanto, al utilizarse con cocina de gas, no tienen problemas de sobrecalentamiento.
Los mangos se pueden desmontar de manera fácil y cómoda gracias a su sistema de fijación de seguridad, siendo mucho más cómodo a la hora de guardarlas en el armario, o incluso, si quieres cocinar en el horno con ellas.
¡Descubre el mundo Castey!";"Pack pareja Castey Classic Yellow";"Pack pareja Castey Classic Yellow";"Pack pareja Castey Classic Yellow";"El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la po...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-yellow.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja.jpg;;"Otras características:Este pack ideal para parejas contiene 
- Sartén de 20cm.
- Sartén de 24cm.
- Sartén de 28cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de Envío:Gastos de envío ¡GRATIS! para compras superiores a 89€, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
3;1;"Pack trio Castey Yellow";5;127,15 €;31;157,75 €;;;;;;3;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Est...";"Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Yellow Line de 20cm.
- Una sartén Castey Yellow Line de 24cm
- Una sartén Castey Yellow Line de 28cm.
-Una bandeja asador Castey Yellow de 45cm.
- Una cacerola Castey Yellow Line de 28cm. con tapadera de cristal.
Todas estas piezas tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Yellow de Castey es compatible con cocinas de gas y vitrocerámicas, no es apta para cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack trio Castey Yellow";"Pack trio Castey Yellow";"Pack trio Castey Yellow";"Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Est...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-trio-castey.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_1.jpg;;"Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
4;1;"Pack familiar Castey Yellow";5;160,49 €;31;199,10 €;;;;;;4;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";"Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Yellow Line de 20cm.
- Una sartén Castey Yellow Line de 24cm
- Una sartén Castey Yellow Line de 28cm.
-Una bandeja asador Castey Yellow de 45cm.
- Una cacerola Castey Yellow Line de 28cm. con tapadera de cristal.
- Una cacerola alta Castey Yellow Line de 24cm. con tapadera de cristal.
Todas estas piezas tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Yellow de Castey es compatible con cocinas de gas y vitrocerámicas, no es apta para cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack familiar Castey Yellow";"Pack familiar Castey Yellow";"Pack familiar Castey Yellow";"Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-familiar-castey.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-familiar.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_4.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-familiar.jpg;;"Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
5;1;"Pack saludable Castey Classic Induction";5;56,00 €;31;82,45 €;;;;;;5;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la...";"Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén grill Castey  Induction Line de 27cm.
- Una sartén Castey Induction de 24cm. con mango.
- Un delantal Castey.
Tanto la sartén como el asador tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Classic Induction Line de Castey es compatible con cocinas de gas y vitrocerámicas, incluída la cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack saludable Castey Classic Induction";"Pack saludable Castey Classic Induction";"Pack saludable Castey Classic Induction";"Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-induccion_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-induccion-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-pack-saludable_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sarten-castey-induccion-24cm.jpg;;"Gastos de Envío:Gastos de envío ¡GRATIS! para compras superiores a 89€, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
6;1;"Pack pareja Castey Classic Induction";5;99,95 €;31;128,85 €;;;;;;6;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, l...";"El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de escoger el mango que más te guste(en el caso de las sartenes) ya que son desmontables e intercambiables.
La cacerola contiene unas asas extraíbles, ideales para cocinar con seguridad.
Es apta para todo tipo de cocinas, incluída la cocina de inducción.
El cuerpo de estas sartenes Castey se han manufacturado con aluminio fundido cuyo espesor mejora la elaboración de los alimentos al distribuir de forma homogénea el calor.
La rapidez con la que se calienta y la capacidad para mantener el calor reducen el consumo energético.
También dispone de un fondo difusor de gran espesor para que los alimentos ni se queden poco hechos ni se pasen.
El antiadherente de la cara interior, como siempre en Castey, es de alta calidad para que la limpieza sea fácil y la comida no se pegue.
Por otro lado, Castey ha conseguido que este antiadherente esté libre de sustancias nocivas para el organismo humano como el PFOA y PTFE.
Todas estas características garantizan una larga duración y resistencia, haciendo de estas sartenes, las mejores del mercado.
Todos los mangos, escepto el de acero inoxidable son de caucho, por lo tanto, al utilizarse con cocina de gas, no tienen problemas de sobrecalentamiento.
Los mangos se pueden desmontar de manera fácil y cómoda gracias a su sistema de fijación de seguridad, siendo mucho más cómodo a la hora de guardarlas en el armario, o incluso, si quieres cocinar en el horno con ellas.
¡Descubre el mundo Castey!";"Pack pareja Castey Classic Induction";"Pack pareja Castey Classic Induction";"Pack pareja Castey Classic Induction";"El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, l...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-induction.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials.jpg;;"Otras características:Este pack ideal para parejas contiene 
- Sartén de 20cm.
- Sartén de 24cm.
- Sartén de 28cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
7;1;"Pack trio Castey Classic Induction";5;138,82 €;31;179,40 €;;;;;;7;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
...";"Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Induction Line de 20cm.
- Una sartén Castey Induction Line de 24cm
- Una sartén Castey Induction Line de 28cm.
- Una asador grill Castey Induction de 27cm.
- Una cacerola Castey Induction Line de 28cm. con tapadera de cristal.
Todas estas piezas tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Induction de Castey es compatible con cocinas de gas y vitrocerámicas e incluída la cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack trio Castey Classic Induction";"Pack trio Castey Classic Induction";"Pack trio Castey Classic Induction";"Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-trio-castey-induction_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/castey-grill-27-x-tp_5533050110251687980f_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_2.jpg;;"Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
8;1;"Pack familiar Castey Classic Induction";5;187,75 €;31;228,30 €;;;;;;8;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";"Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Induction Line de 20cm.
- Una sartén Castey Induction Line de 24cm
- Una sartén Castey Induction Line de 28cm.
-Una sartén grill Castey Induction de 27cm.
- Una cacerola Castey Yellow Line de 28cm. con tapadera de cristal.
-Una cacerola alta Castey Induction Line de 24cm. con tapadera de cristal. 
Todas estas piezas tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Induction de Castey es compatible con cocinas de gas y vitrocerámicas e incluída la cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack familiar Castey Classic Induction";"Pack familiar Castey Classic Induction";"Pack familiar Castey Classic Induction";"Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-familiar-castey-induction_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/castey-grill-27-x-tp_5533050110251687980f.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-alta-castey-induction-pack-familiar.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_3.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_3.jpg;;"Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
9;1;"Pack saludable Castey Vulcano";5;86,57 €;31;101,85 €;;;;;;9;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor ...";"Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Vulcano incluye 
- Una bandeja Vulcano de 45cm.
- Una sartén grill vulcano de 27cm. con mango.
- Un delantal Castey.
Tanto la sartén como el asador tienen un cuerpo de aluminio fundido de gran grosor para que el calor se distribuya de forma homogénea y mejorar la eficiencia energética.
Gracias a esta tecnología los alimentos se cocinan de manera homogénea y veloz.
La línea Castey Vulcano es compatible con cocinas de gas y vitrocerámicas, incluída la cocina de inducción.
El recubrimiento antiadherente está libre de PFOA, se limpia fácilmente y evita que los alimentos se peguen.
Este set es muy cómodo y completo ya que también puedes utilizarlo para cocinar en el horno y puedes lavarlo en el lavavajillas.
¡Descubre los packs Castey!";"Pack saludable Castey Vulcano";"Pack saludable Castey Vulcano";"Pack saludable Castey Vulcano";"Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor ...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-vulcano.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack_3.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-vulcano-pack-especial.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mango-sarten-vulcano-pack-pareja_2.jpg;;"Gastos de Envío:¡Este producto tiene los gastos de envío GRATIS!,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
10;1;"Pack pareja Castey Vulcano";5;130,89 €;31;162,55 €;;;;;;10;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la ...";"El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de desmontar los mangos, ya que son extraíbles.
La cacerola contiene unas asas de silicona, ideales para cocinar con seguridad.
Es apta para todo tipo de cocinas, incluída la cocina de inducción.
El cuerpo de estas sartenes Castey se han manufacturado con aluminio fundido cuyo espesor mejora la elaboración de los alimentos al distribuir de forma homogénea el calor.
La rapidez con la que se calienta y la capacidad para mantener el calor reducen el consumo energético.
También dispone de un fondo difusor de gran espesor para que los alimentos ni se queden poco hechos ni se pasen.
El antiadherente de la cara interior, como siempre en Castey, es de alta calidad para que la limpieza sea fácil y la comida no se pegue.
Por otro lado, Castey ha conseguido que este antiadherente esté libre de sustancias nocivas para el organismo humano como el PFOA y PTFE.
Todas estas características garantizan una larga duración y resistencia, haciendo de estas sartenes, las mejores del mercado.
El mango al ser de caucho puede utilizarse en cocina de gas, sin tener problemas de sobrecalentamiento.
Los mangos se pueden desmontar de manera fácil y cómoda gracias a su sistema de fijación de seguridad con un botón, siendo mucho más cómodo a la hora de guardarlas en el armario, o incluso, si quieres cocinar en el horno con ellas.
¡Descubre el mundo Castey!";"Pack pareja Castey Vulcano";"Pack pareja Castey Vulcano";"Pack pareja Castey Vulcano";"El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la ...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-vulcano.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-vulcano-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-vulcano-packs-especiales.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mango-sarten-vulcano-pack-pareja.jpg;;"Otras características:Este pack ideal para parejas contiene 
- Sartén de 18cm.
- Sartén de 22cm.
- Sartén de 26cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de Envío:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional española, con sede en Riudellots de la Selva, (Girona), que aporta más de 400 años de tradición familiar en la fundición del metal. Castey está especializada en la fabricación de productos de cocción de alta calidad para una,Garantía:Todos los productos Castey tienen una garantía de 2 años.";1;new;0;0;0;0;1;;;
